class,region,imp
neg,outside,0.0011018915
neg,outside,0.055399965
neg,outside,0.020573402
neg,outside,0.03145174
neg,outside,0.00026420673
neg,outside,0.0010378587
neg,outside,0.076005526
neg,outside,0.03072444
neg,outside,0.03661671
neg,outside,0.0010749111
neg,outside,0.00045211054
neg,outside,0.09649562
neg,outside,0.08711031
neg,outside,0.05206676
neg,outside,0.074193634
neg,outside,0.03705903
neg,outside,0.00066238665
neg,outside,0.00023610707
neg,outside,0.042407457
neg,outside,0.0498102
neg,outside,0.07825446
neg,outside,0.0007050344
neg,outside,0.071419254
neg,outside,0.028557438
neg,outside,0.12912948
neg,outside,0.043202423
neg,outside,0.07692305
neg,outside,0.0014449662
neg,outside,0.0002917473
neg,outside,0.020071803
neg,outside,0.00018432953
neg,outside,0.004196122
neg,outside,0.005586054
neg,outside,0.03496711
neg,outside,0.08109135
neg,outside,0.058040168
neg,outside,0.00041344576
neg,outside,0.024522446
neg,outside,0.037385203
neg,outside,0.040336028
neg,outside,0.05146815
neg,outside,0.017881244
neg,outside,0.022590747
neg,outside,0.00021584828
neg,outside,0.05431734
neg,outside,0.0005575907
neg,outside,0.0047424585
neg,outside,0.0056005926
neg,outside,0.0014545994
neg,outside,0.08448534
neg,outside,0.029768666
neg,outside,0.0022700261
neg,outside,0.032002293
neg,outside,0.0950985
neg,outside,0.0007279452
neg,outside,0.0004809704
neg,outside,0.00021606515
neg,outside,0.004771208
neg,outside,0.043481603
neg,outside,0.06840761
neg,outside,0.0015912913
neg,outside,0.051086985
neg,outside,0.04321046
neg,outside,0.057952173
neg,outside,0.00036677346
neg,outside,0.025112893
neg,outside,0.065927975
neg,outside,0.0034891085
neg,outside,0.06180284
neg,outside,0.0898267
neg,outside,0.00019386425
neg,outside,0.06731833
neg,outside,0.0016222554
neg,outside,0.063526735
neg,outside,0.00019245889
neg,outside,0.00036800973
neg,outside,0.055487707
neg,outside,0.008870402
neg,outside,0.00021252391
neg,outside,0.0008578827
neg,outside,0.00022124326
neg,outside,0.08837354
neg,outside,0.011006476
neg,outside,0.021157332
neg,outside,0.029173495
neg,outside,0.02717784
neg,outside,0.0010053888
neg,outside,0.028928392
neg,outside,0.0386777
neg,outside,0.03911772
neg,outside,0.0065138596
neg,outside,0.016434807
neg,outside,0.05720656
neg,outside,0.015425022
neg,outside,0.053501874
neg,outside,0.02383236
neg,outside,0.0005577634
neg,outside,0.08412451
neg,outside,0.0011067103
neg,outside,0.004888419
neg,outside,0.047862228
neg,outside,0.018829009
neg,outside,0.07845944
neg,outside,0.012587799
neg,outside,0.043723427
neg,outside,0.050533876
neg,outside,0.0007940632
neg,outside,0.1062931
neg,outside,0.043808207
neg,outside,0.06795229
neg,outside,0.008439513
neg,outside,0.00020650352
neg,outside,0.014529843
neg,outside,0.0032538828
neg,outside,0.00020617503
neg,outside,0.013266414
neg,outside,0.03644889
neg,outside,0.11324054
neg,outside,0.0002710138
neg,outside,0.066721864
neg,outside,0.00071636064
neg,outside,0.074338146
neg,outside,0.060367014
neg,outside,0.06531773
neg,outside,0.024442567
neg,outside,0.00032780602
neg,outside,0.001269612
neg,outside,0.03240754
neg,outside,0.0685789
neg,outside,0.007293133
neg,outside,0.00021077704
neg,outside,0.0011557512
neg,outside,0.07231635
neg,outside,0.08303326
neg,outside,0.00029113732
neg,outside,0.04697384
neg,outside,0.029576885
neg,outside,0.029929778
neg,outside,0.042815395
neg,outside,0.06326579
neg,outside,0.06545274
neg,outside,0.004696985
neg,outside,0.06055029
neg,outside,0.0012932062
neg,outside,0.0008261785
neg,outside,0.0007268309
neg,outside,0.00033093576
neg,outside,0.03179365
neg,outside,0.0003699721
neg,outside,0.00021766646
neg,outside,0.00253952
neg,outside,0.00083157106
neg,outside,0.00023681905
neg,outside,0.052237317
neg,outside,0.053821817
neg,outside,0.07581099
neg,outside,0.031988718
neg,outside,0.04371186
neg,outside,0.051817413
neg,outside,0.028041638
neg,outside,0.06244882
neg,outside,0.03593456
neg,outside,0.027933491
neg,outside,0.061401032
neg,outside,0.004248634
neg,outside,0.0030248365
neg,outside,0.07848506
neg,outside,0.046859697
neg,outside,0.0526768
neg,outside,0.03183186
neg,outside,0.006183856
neg,outside,0.09154993
neg,outside,0.00021199248
neg,outside,0.019425767
neg,outside,0.00026694092
neg,outside,0.0019361331
neg,outside,0.00016463482
neg,outside,0.0020043836
neg,outside,0.001590079
neg,outside,0.117610365
neg,outside,0.059595644
neg,outside,0.06437734
neg,outside,0.079535164
neg,outside,0.10962071
neg,outside,0.0002866589
neg,outside,0.060801506
neg,outside,0.030285932
neg,outside,0.0003561772
neg,outside,0.057115264
neg,outside,0.0006094963
neg,outside,0.003606348
neg,outside,0.021589981
neg,outside,0.05306996
neg,outside,0.0018373445
neg,outside,0.021070603
neg,outside,0.054831803
neg,outside,0.0011639022
neg,outside,0.059712254
neg,outside,0.00075186015
neg,outside,0.05589174
neg,outside,0.00022433932
neg,outside,0.00085751177
neg,outside,0.012662172
neg,outside,0.063777
neg,outside,0.0014577231
neg,outside,0.027980618
neg,outside,0.0032753279
neg,outside,0.03619915
neg,outside,0.06558091
neg,outside,0.0015749038
neg,outside,0.051183064
neg,outside,0.014403588
neg,outside,0.07892219
neg,outside,0.03753795
neg,outside,0.00024775762
neg,outside,0.038701404
neg,outside,0.017389094
neg,outside,0.05831587
neg,outside,0.00023520106
neg,outside,0.08400624
neg,outside,0.00018413455
neg,outside,0.069269724
neg,outside,0.00019148215
neg,outside,0.0024267845
neg,outside,0.060990795
neg,outside,0.012288696
neg,outside,0.00092516554
neg,outside,0.07033418
neg,outside,0.0006383419
neg,outside,0.051384494
neg,outside,0.05614247
neg,outside,0.08538881
neg,outside,0.0608934
neg,outside,0.06951778
neg,outside,0.00021868991
neg,outside,0.0446063
neg,outside,0.055164475
neg,outside,0.000271609
neg,outside,0.02126861
neg,outside,0.00018104854
neg,outside,0.03618601
neg,outside,0.02540356
neg,outside,0.019321056
neg,outside,0.00019981242
neg,outside,0.00031431805
neg,outside,0.0004157981
neg,outside,0.055031598
neg,outside,0.0003553957
neg,outside,0.05255554
neg,outside,0.02961728
neg,outside,0.00027718674
neg,outside,0.0005165223
neg,outside,0.022431092
neg,outside,0.068632066
neg,outside,0.0018379888
neg,outside,0.0445033
neg,outside,0.0057739513
neg,outside,0.029591499
neg,outside,0.0003990436
neg,outside,0.0010797211
neg,outside,0.07889524
neg,outside,0.0011778242
neg,outside,0.024265265
neg,outside,0.04151806
neg,outside,0.012464963
neg,outside,0.050642025
neg,outside,0.07079842
neg,outside,0.00016967999
neg,outside,0.0002618802
neg,outside,0.00033406695
neg,outside,0.018518804
neg,outside,0.00021443957
neg,outside,0.001299124
neg,outside,0.07776768
neg,outside,0.00022469903
neg,outside,0.07311912
neg,outside,0.069153756
neg,outside,0.00033372617
neg,outside,0.0554804
neg,outside,0.004445016
neg,outside,0.00094678067
neg,outside,0.022505648
neg,outside,0.090629295
neg,outside,0.00035383634
neg,outside,0.06517581
neg,outside,0.0013315266
neg,outside,0.018352114
neg,outside,0.030672468
neg,outside,0.00018856865
neg,outside,0.0073545636
neg,outside,0.00015583952
neg,outside,0.064861536
neg,outside,0.048088364
neg,outside,0.030053519
neg,outside,0.030678103
neg,outside,0.053706028
neg,outside,0.00025478718
neg,outside,0.00084372674
neg,outside,0.001890064
neg,outside,0.044523943
neg,outside,0.00082526804
neg,outside,0.06392576
neg,outside,0.00075817836
neg,outside,0.06660387
neg,outside,0.08193675
neg,outside,0.0025295853
neg,outside,0.039427612
neg,outside,0.02113265
neg,outside,0.007812867
neg,outside,0.00021900423
neg,outside,0.03509625
neg,outside,0.03594117
neg,outside,0.056147337
neg,outside,0.00061950623
neg,outside,0.08176001
neg,outside,0.03455671
neg,outside,0.0012075943
neg,outside,0.02947224
neg,outside,0.09201826
neg,outside,0.00049299444
neg,outside,0.07223134
neg,outside,0.023193372
neg,outside,0.00057375064
neg,outside,0.07622079
neg,outside,0.0016929684
neg,outside,0.0066569005
neg,outside,0.109701306
neg,outside,0.061104335
neg,outside,0.06411096
neg,outside,0.0001946994
neg,outside,0.031096408
neg,outside,0.00019845403
neg,outside,0.0633452
neg,outside,0.110548384
neg,outside,0.057256617
neg,outside,0.00032008532
neg,outside,0.026549319
neg,outside,0.00023272554
neg,outside,0.03830675
neg,outside,0.06385125
neg,outside,0.020278415
neg,outside,0.02132408
neg,outside,0.08319353
neg,outside,0.0009154489
neg,outside,0.0683711
neg,outside,0.0096270805
neg,outside,0.0069913636
neg,outside,0.027052728
neg,outside,0.05395794
neg,outside,0.023934972
neg,outside,0.019717481
neg,outside,0.00039143657
neg,outside,0.042032667
neg,outside,0.00042763143
neg,outside,0.059329666
neg,outside,0.055276096
neg,outside,0.09248209
neg,outside,0.00034276184
neg,outside,0.029723654
neg,outside,0.036548167
neg,outside,0.0331018
neg,outside,0.06679588
neg,outside,0.009830897
neg,outside,0.056701537
neg,outside,0.0009676922
neg,outside,0.00017956297
neg,outside,0.015782114
neg,outside,0.00025233914
neg,outside,0.00028200887
neg,outside,0.061289605
neg,outside,0.04167879
neg,outside,0.101591386
neg,outside,0.070305884
neg,outside,0.00023973071
neg,outside,0.00090681855
neg,outside,0.08450225
neg,outside,0.031945743
neg,outside,0.06337153
neg,outside,0.058217477
neg,outside,0.026488643
neg,outside,0.06375186
neg,outside,0.0050864257
neg,outside,0.0001804243
neg,outside,0.00053104205
neg,outside,0.0132798795
neg,outside,0.07179839
neg,outside,0.065048754
neg,outside,0.077783875
neg,outside,0.00018111094
neg,outside,0.072471984
neg,outside,0.06588275
neg,outside,0.0009110395
neg,outside,0.0405756
neg,outside,0.05407364
neg,outside,0.03376624
neg,outside,0.022866243
neg,outside,0.06594396
neg,outside,0.011180156
neg,outside,0.0016105687
neg,outside,0.08883998
neg,outside,0.03334913
neg,outside,0.054168582
neg,outside,0.040441085
neg,outside,0.0028905277
neg,outside,0.09105817
neg,outside,0.00024338267
neg,outside,0.062270127
neg,outside,0.00096670625
neg,outside,0.048803363
neg,outside,0.00023324222
neg,outside,0.027789766
neg,outside,0.010681475
neg,outside,0.006881473
neg,outside,0.059886962
neg,outside,0.060426682
neg,outside,0.083653964
neg,outside,0.00041090816
neg,outside,0.00048769044
neg,outside,0.00082982687
neg,outside,0.00023047943
neg,outside,0.014911886
neg,outside,0.04834367
neg,outside,0.03557945
neg,outside,0.0014456185
neg,outside,0.00023715413
neg,outside,0.06913772
neg,outside,0.030777743
neg,outside,0.07483821
neg,outside,0.024043933
neg,outside,0.00021104995
neg,outside,0.005607365
neg,outside,0.0787547
neg,outside,0.010655195
neg,outside,0.069343835
neg,outside,0.06922314
neg,outside,0.035878908
neg,outside,0.048681878
neg,outside,0.011977628
neg,outside,0.0055681244
neg,outside,0.00023682133
neg,outside,0.00048800252
neg,outside,0.009345865
neg,outside,0.031937674
neg,outside,0.12801315
neg,outside,0.00041805557
neg,outside,0.012786428
neg,outside,0.00029818347
neg,outside,0.0012857941
neg,outside,0.09294205
neg,outside,0.000372107
neg,outside,0.0015649319
neg,outside,0.051439986
neg,outside,0.06272188
neg,outside,0.054102052
neg,outside,0.00072125485
neg,outside,0.06233199
neg,outside,0.05862536
neg,outside,0.0001907795
neg,outside,0.052218106
neg,outside,0.011898037
neg,outside,0.0004676585
neg,outside,0.0017891913
neg,outside,0.038417537
neg,outside,0.04428042
neg,outside,0.0072344686
neg,outside,0.012857347
neg,outside,0.00040431446
neg,outside,0.06658816
neg,outside,0.0010859338
neg,outside,0.038941137
neg,outside,0.00045871083
neg,outside,0.0004668873
neg,outside,0.0021262316
neg,outside,0.064597145
neg,outside,0.076515675
neg,outside,0.0014854365
neg,outside,0.006071674
neg,outside,0.0006853965
neg,outside,0.0012126458
neg,outside,0.05714387
neg,outside,0.060630802
neg,outside,0.0011541578
neg,outside,0.0099029755
neg,outside,0.00044226772
neg,outside,0.00037461324
neg,outside,0.09518193
neg,outside,0.018464759
neg,outside,0.00019191978
neg,outside,0.06039061
neg,outside,0.006248906
neg,outside,0.00051018386
neg,outside,0.06006804
neg,outside,0.049714234
neg,outside,0.0201636
neg,outside,0.021551205
neg,outside,0.0117563745
neg,outside,0.07281665
neg,outside,0.0006817466
neg,outside,0.00019273796
neg,outside,0.062341817
neg,outside,0.04491352
neg,outside,0.05312771
neg,outside,0.064575166
neg,outside,0.039996136
neg,outside,0.057000354
neg,outside,0.0006618438
neg,outside,0.07007988
neg,outside,0.00036032285
neg,outside,0.00018954
neg,outside,0.0007912748
neg,outside,0.001595769
neg,outside,0.008514239
neg,outside,0.05464044
neg,outside,0.00045654504
neg,outside,0.00015887638
neg,outside,0.012439967
neg,outside,0.08016343
neg,outside,0.043695547
neg,outside,0.0005302631
neg,outside,0.12589587
neg,outside,0.085600555
neg,outside,0.023141632
neg,outside,0.056436766
neg,outside,0.041936055
neg,outside,0.00021030613
neg,outside,0.078842886
neg,outside,0.054558806
neg,outside,0.029059501
neg,outside,0.06612622
neg,outside,0.08165321
neg,outside,0.076723605
neg,outside,0.021022765
neg,outside,0.02569494
neg,outside,0.0013445319
neg,outside,0.07273087
neg,outside,0.061079178
neg,outside,0.025906986
neg,outside,0.048956778
neg,outside,0.033315513
neg,outside,0.00015684965
neg,outside,0.04211362
neg,outside,0.07794221
neg,outside,0.044700906
neg,outside,0.03335221
neg,outside,0.06180245
neg,outside,0.00032366157
neg,outside,0.027708277
neg,outside,0.0002505513
neg,outside,0.0001683611
neg,outside,0.00065549737
neg,outside,0.09538316
neg,outside,0.00051511516
neg,outside,0.00022801461
neg,outside,0.00053972664
