mark,group,bin,position_bp,epi_marg
H3K27ac,HEK293T G4+ promoter,75,755.0,0.005068566184490919
H3K27ac,HEK293T G4+ promoter,76,765.0,0.004082375206053257
H3K27ac,HEK293T G4+ promoter,77,775.0,0.0039033270440995693
H3K27ac,HEK293T G4+ promoter,78,785.0,0.0049687097780406475
H3K27ac,HEK293T G4+ promoter,79,795.0,0.00571797788143158
H3K27ac,HEK293T G4+ promoter,80,805.0,0.006731707602739334
H3K27ac,HEK293T G4+ promoter,81,815.0,0.008675671182572842
H3K27ac,HEK293T G4+ promoter,82,825.0,0.011433682404458523
H3K27ac,HEK293T G4+ promoter,83,835.0,0.010805965401232243
H3K27ac,HEK293T G4+ promoter,84,845.0,0.006432839669287205
H3K27ac,HEK293T G4+ promoter,85,855.0,0.0037616973277181387
H3K27ac,HEK293T G4+ promoter,86,865.0,0.0034966724924743176
H3K27ac,HEK293T G4+ promoter,87,875.0,0.004367716610431671
H3K27ac,HEK293T G4+ promoter,88,885.0,0.00336440559476614
H3K27ac,HEK293T G4+ promoter,89,895.0,0.0034800914581865072
H3K27ac,HEK293T G4+ promoter,90,905.0,0.004602005239576101
H3K27ac,HEK293T G4+ promoter,91,915.0,0.005029647145420313
H3K27ac,HEK293T G4+ promoter,92,925.0,0.004549028351902962
H3K27ac,HEK293T G4+ promoter,93,935.0,0.004144052974879742
H3K27ac,HEK293T G4+ promoter,94,945.0,0.003179058665409684
H3K27ac,HEK293T G4+ promoter,95,955.0,0.003242725506424904
H3K27ac,HEK293T G4+ promoter,96,965.0,0.003888149745762348
H3K27ac,HEK293T G4+ promoter,97,975.0,0.005929774139076471
H3K27ac,HEK293T G4+ promoter,98,985.0,0.01041614729911089
H3K27ac,HEK293T G4+ promoter,99,995.0,0.025891048833727837
H3K27ac,HEK293T G4+ enhancer,0,5.0,0.015726108103990555
H3K27ac,HEK293T G4+ enhancer,1,15.0,0.008033707737922668
H3K27ac,HEK293T G4+ enhancer,2,25.0,0.006165478378534317
H3K27ac,HEK293T G4+ enhancer,3,35.0,0.0056707654148340225
H3K27ac,HEK293T G4+ enhancer,4,45.0,0.006685774307698011
H3K27ac,HEK293T G4+ enhancer,5,55.0,0.009164019487798214
H3K27ac,HEK293T G4+ enhancer,6,65.0,0.010128783993422985
H3K27ac,HEK293T G4+ enhancer,7,75.0,0.014429649338126183
H3K27ac,HEK293T G4+ enhancer,8,85.0,0.012731521390378475
H3K27ac,HEK293T G4+ enhancer,9,95.0,0.007817922160029411
H3K27ac,HEK293T G4+ enhancer,10,105.0,0.005557066295295954
H3K27ac,HEK293T G4+ enhancer,11,115.0,0.005077676381915808
H3K27ac,HEK293T G4+ enhancer,12,125.0,0.004366700071841478
H3K27ac,HEK293T G4+ enhancer,13,135.0,0.003641398623585701
H3K27ac,HEK293T G4+ enhancer,14,145.0,0.004028386436402798
H3K27ac,HEK293T G4+ enhancer,15,155.0,0.003915118519216776
H3K27ac,HEK293T G4+ enhancer,16,165.0,0.004098793957382441
H3K27ac,HEK293T G4+ enhancer,17,175.0,0.005277763120830059
H3K27ac,HEK293T G4+ enhancer,18,185.0,0.005599974188953638
H3K27ac,HEK293T G4+ enhancer,19,195.0,0.004706294275820255
H3K27ac,HEK293T G4+ enhancer,20,205.0,0.005551981274038553
H3K27ac,HEK293T G4+ enhancer,21,215.0,0.005572857800871134
H3K27ac,HEK293T G4+ enhancer,22,225.0,0.005961126182228327
H3K27ac,HEK293T G4+ enhancer,23,235.0,0.007134175393730402
H3K27ac,HEK293T G4+ enhancer,24,245.0,0.008335485123097897
H3K27ac,HEK293T G4+ enhancer,25,255.0,0.005208703223615885
H3K27ac,HEK293T G4+ enhancer,26,265.0,0.0034114143345505
H3K27ac,HEK293T G4+ enhancer,27,275.0,0.003602237207815051
H3K27ac,HEK293T G4+ enhancer,28,285.0,0.005478384904563427
H3K27ac,HEK293T G4+ enhancer,29,295.0,0.010035650804638863
H3K27ac,HEK293T G4+ enhancer,30,305.0,0.017934218049049377
H3K27ac,HEK293T G4+ enhancer,31,315.0,0.017370855435729027
H3K27ac,HEK293T G4+ enhancer,32,325.0,0.020820628851652145
H3K27ac,HEK293T G4+ enhancer,33,335.0,0.019802449271082878
H3K27ac,HEK293T G4+ enhancer,34,345.0,0.012476719915866852
H3K27ac,HEK293T G4+ enhancer,35,355.0,0.009585406631231308
H3K27ac,HEK293T G4+ enhancer,36,365.0,0.010621233843266964
H3K27ac,HEK293T G4+ enhancer,37,375.0,0.008600151166319847
H3K27ac,HEK293T G4+ enhancer,38,385.0,0.006220427341759205
H3K27ac,HEK293T G4+ enhancer,39,395.0,0.006234824191778898
H3K27ac,HEK293T G4+ enhancer,40,405.0,0.00713817635551095
H3K27ac,HEK293T G4+ enhancer,41,415.0,0.008014515973627567
H3K27ac,HEK293T G4+ enhancer,42,425.0,0.00796217005699873
H3K27ac,HEK293T G4+ enhancer,43,435.0,0.008447335101664066
H3K27ac,HEK293T G4+ enhancer,44,445.0,0.012108465656638145
H3K27ac,HEK293T G4+ enhancer,45,455.0,0.031694404780864716
H3K27ac,HEK293T G4+ enhancer,46,465.0,0.08458387106657028
H3K27ac,HEK293T G4+ enhancer,47,475.0,0.09066513180732727
H3K27ac,HEK293T G4+ enhancer,48,485.0,0.04507770016789436
H3K27ac,HEK293T G4+ enhancer,49,495.0,0.027357878163456917
H3K27ac,HEK293T G4+ enhancer,50,505.0,0.0157688669860363
H3K27ac,HEK293T G4+ enhancer,51,515.0,0.009254667907953262
H3K27ac,HEK293T G4+ enhancer,52,525.0,0.006791629828512669
H3K27ac,HEK293T G4+ enhancer,53,535.0,0.006041271146386862
H3K27ac,HEK293T G4+ enhancer,54,545.0,0.005881171673536301
H3K27ac,HEK293T G4+ enhancer,55,555.0,0.0063480897806584835
H3K27ac,HEK293T G4+ enhancer,56,565.0,0.005760704167187214
H3K27ac,HEK293T G4+ enhancer,57,575.0,0.004595034755766392
H3K27ac,HEK293T G4+ enhancer,58,585.0,0.004032342229038477
H3K27ac,HEK293T G4+ enhancer,59,595.0,0.0031972515862435102
H3K27ac,HEK293T G4+ enhancer,60,605.0,0.00342692993581295
H3K27ac,HEK293T G4+ enhancer,61,615.0,0.005508747883141041
H3K27ac,HEK293T G4+ enhancer,62,625.0,0.005772180389612913
H3K27ac,HEK293T G4+ enhancer,63,635.0,0.003825116204097867
H3K27ac,HEK293T G4+ enhancer,64,645.0,0.0038494651671499014
H3K27ac,HEK293T G4+ enhancer,65,655.0,0.005342517979443073
H3K27ac,HEK293T G4+ enhancer,66,665.0,0.005960047245025635
H3K27ac,HEK293T G4+ enhancer,67,675.0,0.005858357530087233
H3K27ac,HEK293T G4+ enhancer,68,685.0,0.005158595275133848
H3K27ac,HEK293T G4+ enhancer,69,695.0,0.004699662793427706
H3K27ac,HEK293T G4+ enhancer,70,705.0,0.004989503417164087
H3K27ac,HEK293T G4+ enhancer,71,715.0,0.005799451842904091
H3K27ac,HEK293T G4+ enhancer,72,725.0,0.006239020265638828
H3K27ac,HEK293T G4+ enhancer,73,735.0,0.007346481550484896
H3K27ac,HEK293T G4+ enhancer,74,745.0,0.008232541382312775
H3K27ac,HEK293T G4+ enhancer,75,755.0,0.006923765409737825
H3K27ac,HEK293T G4+ enhancer,76,765.0,0.0064795492216944695
H3K27ac,HEK293T G4+ enhancer,77,775.0,0.008030920289456844
H3K27ac,HEK293T G4+ enhancer,78,785.0,0.010129525326192379
H3K27ac,HEK293T G4+ enhancer,79,795.0,0.009877652861177921
H3K27ac,HEK293T G4+ enhancer,80,805.0,0.00742990430444479
H3K27ac,HEK293T G4+ enhancer,81,815.0,0.007347716484218836
H3K27ac,HEK293T G4+ enhancer,82,825.0,0.008883558213710785
H3K27ac,HEK293T G4+ enhancer,83,835.0,0.008616137318313122
H3K27ac,HEK293T G4+ enhancer,84,845.0,0.006064617540687323
H3K27ac,HEK293T G4+ enhancer,85,855.0,0.003914824686944485
H3K27ac,HEK293T G4+ enhancer,86,865.0,0.0037446178030222654
H3K27ac,HEK293T G4+ enhancer,87,875.0,0.0045155310072004795
H3K27ac,HEK293T G4+ enhancer,88,885.0,0.00553876580670476
H3K27ac,HEK293T G4+ enhancer,89,895.0,0.00819303561002016
H3K27ac,HEK293T G4+ enhancer,90,905.0,0.00985395535826683
H3K27ac,HEK293T G4+ enhancer,91,915.0,0.007556133437901735
H3K27ac,HEK293T G4+ enhancer,92,925.0,0.005974390543997288
H3K27ac,HEK293T G4+ enhancer,93,935.0,0.0061205606907606125
H3K27ac,HEK293T G4+ enhancer,94,945.0,0.005628723651170731
H3K27ac,HEK293T G4+ enhancer,95,955.0,0.00590496463701129
H3K27ac,HEK293T G4+ enhancer,96,965.0,0.006972386967390776
H3K27ac,HEK293T G4+ enhancer,97,975.0,0.007664922624826431
H3K27ac,HEK293T G4+ enhancer,98,985.0,0.010628964751958847
H3K27ac,HEK293T G4+ enhancer,99,995.0,0.022493738681077957
H3K27ac,A549 G4-,0,5.0,0.006792319938540459
H3K27ac,A549 G4-,1,15.0,0.0050918953493237495
H3K27ac,A549 G4-,2,25.0,0.005133706144988537
H3K27ac,A549 G4-,3,35.0,0.0042207371443510056
H3K27ac,A549 G4-,4,45.0,0.0045094601809978485
H3K27ac,A549 G4-,5,55.0,0.005824075546115637
H3K27ac,A549 G4-,6,65.0,0.009731166064739227
H3K27ac,A549 G4-,7,75.0,0.016946306452155113
H3K27ac,A549 G4-,8,85.0,0.016512321308255196
H3K27ac,A549 G4-,9,95.0,0.010543769225478172
H3K27ac,A549 G4-,10,105.0,0.00489776162430644
H3K27ac,A549 G4-,11,115.0,0.0029148978646844625
H3K27ac,A549 G4-,12,125.0,0.0025764205493032932
H3K27ac,A549 G4-,13,135.0,0.0034541806671768427
H3K27ac,A549 G4-,14,145.0,0.004766805097460747
H3K27ac,A549 G4-,15,155.0,0.003943814896047115
H3K27ac,A549 G4-,16,165.0,0.0023308766540139914
H3K27ac,A549 G4-,17,175.0,0.0018396872328594327
H3K27ac,A549 G4-,18,185.0,0.001965884817764163
H3K27ac,A549 G4-,19,195.0,0.0027824905700981617
H3K27ac,A549 G4-,20,205.0,0.004929450340569019
H3K27ac,A549 G4-,21,215.0,0.005085447337478399
H3K27ac,A549 G4-,22,225.0,0.00334374513477087
H3K27ac,A549 G4-,23,235.0,0.002755632158368826
H3K27ac,A549 G4-,24,245.0,0.0022769663482904434
H3K27ac,A549 G4-,25,255.0,0.0017152730142697692
H3K27ac,A549 G4-,26,265.0,0.001784313004463911
H3K27ac,A549 G4-,27,275.0,0.002442185068503022
H3K27ac,A549 G4-,28,285.0,0.0036228178068995476
H3K27ac,A549 G4-,29,295.0,0.007238146848976612
H3K27ac,A549 G4-,30,305.0,0.016077876091003418
H3K27ac,A549 G4-,31,315.0,0.03218809515237808
H3K27ac,A549 G4-,32,325.0,0.06636940687894821
H3K27ac,A549 G4-,33,335.0,0.07200954109430313
H3K27ac,A549 G4-,34,345.0,0.02872013859450817
H3K27ac,A549 G4-,35,355.0,0.0073123048059642315
H3K27ac,A549 G4-,36,365.0,0.003733987919986248
H3K27ac,A549 G4-,37,375.0,0.002602498745545745
H3K27ac,A549 G4-,38,385.0,0.0022780955769121647
H3K27ac,A549 G4-,39,395.0,0.0032144603319466114
H3K27ac,A549 G4-,40,405.0,0.004741398151963949
H3K27ac,A549 G4-,41,415.0,0.004941370338201523
H3K27ac,A549 G4-,42,425.0,0.003735572099685669
H3K27ac,A549 G4-,43,435.0,0.0031169592402875423
H3K27ac,A549 G4-,44,445.0,0.004638876300305128
H3K27ac,A549 G4-,45,455.0,0.013144372962415218
H3K27ac,A549 G4-,46,465.0,0.036733392626047134
H3K27ac,A549 G4-,47,475.0,0.04709050804376602
H3K27ac,A549 G4-,48,485.0,0.03567838668823242
H3K27ac,A549 G4-,49,495.0,0.022489896044135094
H3K27ac,A549 G4-,50,505.0,0.012226931750774384
H3K27ac,A549 G4-,51,515.0,0.007872365415096283
H3K27ac,A549 G4-,52,525.0,0.006983198691159487
H3K27ac,A549 G4-,53,535.0,0.005716247949749231
H3K27ac,A549 G4-,54,545.0,0.004328145179897547
H3K27ac,A549 G4-,55,555.0,0.0034925690852105618
H3K27ac,A549 G4-,56,565.0,0.003191579831764102
H3K27ac,A549 G4-,57,575.0,0.003356527304276824
H3K27ac,A549 G4-,58,585.0,0.0033488913904875517
H3K27ac,A549 G4-,59,595.0,0.0025100153870880604
H3K27ac,A549 G4-,60,605.0,0.001662908005528152
H3K27ac,A549 G4-,61,615.0,0.0015944705810397863
H3K27ac,A549 G4-,62,625.0,0.001775156008079648
H3K27ac,A549 G4-,63,635.0,0.0022362982854247093
H3K27ac,A549 G4-,64,645.0,0.004262182861566544
H3K27ac,A549 G4-,65,655.0,0.007384879514575005
H3K27ac,A549 G4-,66,665.0,0.006748936139047146
H3K27ac,A549 G4-,67,675.0,0.004307772498577833
H3K27ac,A549 G4-,68,685.0,0.003625923302024603
H3K27ac,A549 G4-,69,695.0,0.005154424346983433
H3K27ac,A549 G4-,70,705.0,0.009689482860267162
H3K27ac,A549 G4-,71,715.0,0.010804119519889355
H3K27ac,A549 G4-,72,725.0,0.006659173872321844
H3K27ac,A549 G4-,73,735.0,0.005237526725977659
H3K27ac,A549 G4-,74,745.0,0.00479657668620348
H3K27ac,A549 G4-,75,755.0,0.005137292202562094
H3K27ac,A549 G4-,76,765.0,0.010825878009200096
H3K27ac,A549 G4-,77,775.0,0.02459530346095562
H3K27ac,A549 G4-,78,785.0,0.019865380600094795
H3K27ac,A549 G4-,79,795.0,0.009680816903710365
H3K27ac,A549 G4-,80,805.0,0.006353525444865227
H3K27ac,A549 G4-,81,815.0,0.006605947390198708
H3K27ac,A549 G4-,82,825.0,0.00899935606867075
H3K27ac,A549 G4-,83,835.0,0.011144259944558144
H3K27ac,A549 G4-,84,845.0,0.008941145613789558
H3K27ac,A549 G4-,85,855.0,0.0043252985924482346
H3K27ac,A549 G4-,86,865.0,0.0026547915767878294
H3K27ac,A549 G4-,87,875.0,0.004288147669285536
H3K27ac,A549 G4-,88,885.0,0.0140920951962471
H3K27ac,A549 G4-,89,895.0,0.038348618894815445
H3K27ac,A549 G4-,90,905.0,0.04560286924242973
H3K27ac,A549 G4-,91,915.0,0.02497623674571514
H3K27ac,A549 G4-,92,925.0,0.010406380519270897
H3K27ac,A549 G4-,93,935.0,0.005642114672809839
H3K27ac,A549 G4-,94,945.0,0.004494856111705303
H3K27ac,A549 G4-,95,955.0,0.005157759878784418
H3K27ac,A549 G4-,96,965.0,0.006342942826449871
H3K27ac,A549 G4-,97,975.0,0.006482137367129326
H3K27ac,A549 G4-,98,985.0,0.008228018879890442
H3K27ac,A549 G4-,99,995.0,0.015052820555865765
ATAC,A549 G4+ all,0,5.0,0.018896758556365967
ATAC,A549 G4+ all,1,15.0,0.010261292569339275
ATAC,A549 G4+ all,2,25.0,0.006605176720768213
ATAC,A549 G4+ all,3,35.0,0.004511913750320673
ATAC,A549 G4+ all,4,45.0,0.004298271145671606
ATAC,A549 G4+ all,5,55.0,0.0046137794852256775
ATAC,A549 G4+ all,6,65.0,0.005344863515347242
ATAC,A549 G4+ all,7,75.0,0.006588945165276527
ATAC,A549 G4+ all,8,85.0,0.008615498431026936
ATAC,A549 G4+ all,9,95.0,0.010916885919868946
ATAC,A549 G4+ all,10,105.0,0.011920535936951637
ATAC,A549 G4+ all,11,115.0,0.01125701516866684
ATAC,A549 G4+ all,12,125.0,0.010944370180368423
ATAC,A549 G4+ all,13,135.0,0.011482967995107174
ATAC,A549 G4+ all,14,145.0,0.00934254564344883
ATAC,A549 G4+ all,15,155.0,0.006994979921728373
ATAC,A549 G4+ all,16,165.0,0.006338691338896751
ATAC,A549 G4+ all,17,175.0,0.005823337938636541
ATAC,A549 G4+ all,18,185.0,0.005158918909728527
ATAC,A549 G4+ all,19,195.0,0.00568249961361289
ATAC,A549 G4+ all,20,205.0,0.008361549116671085
ATAC,A549 G4+ all,21,215.0,0.009761074557900429
ATAC,A549 G4+ all,22,225.0,0.009788903407752514
ATAC,A549 G4+ all,23,235.0,0.011584081687033176
ATAC,A549 G4+ all,24,245.0,0.01413143239915371
ATAC,A549 G4+ all,25,255.0,0.017667796462774277
ATAC,A549 G4+ all,26,265.0,0.0192408487200737
ATAC,A549 G4+ all,27,275.0,0.015831656754016876
ATAC,A549 G4+ all,28,285.0,0.011124997399747372
ATAC,A549 G4+ all,29,295.0,0.00925461482256651
ATAC,A549 G4+ all,30,305.0,0.008947796188294888
ATAC,A549 G4+ all,31,315.0,0.008686251007020473
ATAC,A549 G4+ all,32,325.0,0.007488972507417202
ATAC,A549 G4+ all,33,335.0,0.004821556620299816
ATAC,A549 G4+ all,34,345.0,0.003376901848241687
ATAC,A549 G4+ all,35,355.0,0.0032444363459944725
ATAC,A549 G4+ all,36,365.0,0.003157556988298893
ATAC,A549 G4+ all,37,375.0,0.0031459114979952574
ATAC,A549 G4+ all,38,385.0,0.0036759087815880775
ATAC,A549 G4+ all,39,395.0,0.004522745497524738
ATAC,A549 G4+ all,40,405.0,0.004350193310528994
ATAC,A549 G4+ all,41,415.0,0.003984528593719006
ATAC,A549 G4+ all,42,425.0,0.003732036566361785
ATAC,A549 G4+ all,43,435.0,0.004542128648608923
ATAC,A549 G4+ all,44,445.0,0.010510938242077827
ATAC,A549 G4+ all,45,455.0,0.020527098327875137
ATAC,A549 G4+ all,46,465.0,0.01416533812880516
ATAC,A549 G4+ all,47,475.0,0.006037839222699404
ATAC,A549 G4+ all,48,485.0,0.004584403708577156
ATAC,A549 G4+ all,49,495.0,0.004208492115139961
ATAC,A549 G4+ all,50,505.0,0.004302286542952061
ATAC,A549 G4+ all,51,515.0,0.005386484321206808
ATAC,A549 G4+ all,52,525.0,0.007235582917928696
ATAC,A549 G4+ all,53,535.0,0.00860764179378748
ATAC,A549 G4+ all,54,545.0,0.009016714058816433
ATAC,A549 G4+ all,55,555.0,0.007875206880271435
ATAC,A549 G4+ all,56,565.0,0.006972992327064276
ATAC,A549 G4+ all,57,575.0,0.006833002436906099
ATAC,A549 G4+ all,58,585.0,0.005470216274261475
ATAC,A549 G4+ all,59,595.0,0.0032777711749076843
ATAC,A549 G4+ all,60,605.0,0.002148040570318699
ATAC,A549 G4+ all,61,615.0,0.00205657328478992
ATAC,A549 G4+ all,62,625.0,0.0029223349411040545
ATAC,A549 G4+ all,63,635.0,0.005067984573543072
ATAC,A549 G4+ all,64,645.0,0.006445642560720444
ATAC,A549 G4+ all,65,655.0,0.0045025344006717205
ATAC,A549 G4+ all,66,665.0,0.0033094719983637333
ATAC,A549 G4+ all,67,675.0,0.0033077308908104897
ATAC,A549 G4+ all,68,685.0,0.003955062013119459
ATAC,A549 G4+ all,69,695.0,0.005889264866709709
ATAC,A549 G4+ all,70,705.0,0.010674799792468548
ATAC,A549 G4+ all,71,715.0,0.01836886629462242
ATAC,A549 G4+ all,72,725.0,0.023157363757491112
ATAC,A549 G4+ all,73,735.0,0.018400438129901886
ATAC,A549 G4+ all,74,745.0,0.012302322313189507
ATAC,A549 G4+ all,75,755.0,0.009811673313379288
ATAC,A549 G4+ all,76,765.0,0.009281310252845287
ATAC,A549 G4+ all,77,775.0,0.00898856669664383
ATAC,A549 G4+ all,78,785.0,0.008800731971859932
ATAC,A549 G4+ all,79,795.0,0.01136184111237526
ATAC,A549 G4+ all,80,805.0,0.013844323344528675
ATAC,A549 G4+ all,81,815.0,0.012339266948401928
ATAC,A549 G4+ all,82,825.0,0.009943640790879726
ATAC,A549 G4+ all,83,835.0,0.010736259631812572
ATAC,A549 G4+ all,84,845.0,0.014097866602241993
ATAC,A549 G4+ all,85,855.0,0.017392879351973534
ATAC,A549 G4+ all,86,865.0,0.020344488322734833
ATAC,A549 G4+ all,87,875.0,0.023296384140849113
ATAC,A549 G4+ all,88,885.0,0.024423064664006233
ATAC,A549 G4+ all,89,895.0,0.021386707201600075
ATAC,A549 G4+ all,90,905.0,0.015206282027065754
ATAC,A549 G4+ all,91,915.0,0.01238931529223919
ATAC,A549 G4+ all,92,925.0,0.01108736265450716
ATAC,A549 G4+ all,93,935.0,0.010819601826369762
ATAC,A549 G4+ all,94,945.0,0.011332848109304905
ATAC,A549 G4+ all,95,955.0,0.012434244155883789
ATAC,A549 G4+ all,96,965.0,0.014776808209717274
ATAC,A549 G4+ all,97,975.0,0.018778270110487938
ATAC,A549 G4+ all,98,985.0,0.025397317484021187
ATAC,A549 G4+ all,99,995.0,0.04418536648154259
ATAC,A549 G4+ promoter,0,5.0,0.019149117171764374
ATAC,A549 G4+ promoter,1,15.0,0.010693471878767014
ATAC,A549 G4+ promoter,2,25.0,0.006967084016650915
ATAC,A549 G4+ promoter,3,35.0,0.0047200811095535755
ATAC,A549 G4+ promoter,4,45.0,0.004464029800146818
ATAC,A549 G4+ promoter,5,55.0,0.004723160993307829
ATAC,A549 G4+ promoter,6,65.0,0.0053782532922923565
ATAC,A549 G4+ promoter,7,75.0,0.006616485770791769
ATAC,A549 G4+ promoter,8,85.0,0.008688915520906448
ATAC,A549 G4+ promoter,9,95.0,0.011053130961954594
ATAC,A549 G4+ promoter,10,105.0,0.012264452874660492
ATAC,A549 G4+ promoter,11,115.0,0.011654054746031761
ATAC,A549 G4+ promoter,12,125.0,0.011468397453427315
ATAC,A549 G4+ promoter,13,135.0,0.012093874625861645
ATAC,A549 G4+ promoter,14,145.0,0.009685926139354706
ATAC,A549 G4+ promoter,15,155.0,0.006931450217962265
ATAC,A549 G4+ promoter,16,165.0,0.006001889705657959
ATAC,A549 G4+ promoter,17,175.0,0.005388722289353609
ATAC,A549 G4+ promoter,18,185.0,0.00480083841830492
ATAC,A549 G4+ promoter,19,195.0,0.005520741455256939
ATAC,A549 G4+ promoter,20,205.0,0.008547945879399776
ATAC,A549 G4+ promoter,21,215.0,0.009894287213683128
ATAC,A549 G4+ promoter,22,225.0,0.009640379808843136
ATAC,A549 G4+ promoter,23,235.0,0.011370510794222355
ATAC,A549 G4+ promoter,24,245.0,0.01423981785774231
ATAC,A549 G4+ promoter,25,255.0,0.018051881343126297
ATAC,A549 G4+ promoter,26,265.0,0.01995202712714672
ATAC,A549 G4+ promoter,27,275.0,0.016486216336488724
ATAC,A549 G4+ promoter,28,285.0,0.011489721946418285
ATAC,A549 G4+ promoter,29,295.0,0.009490656666457653
ATAC,A549 G4+ promoter,30,305.0,0.009125304408371449
ATAC,A549 G4+ promoter,31,315.0,0.008702943101525307
ATAC,A549 G4+ promoter,32,325.0,0.007380087859928608
ATAC,A549 G4+ promoter,33,335.0,0.004592660814523697
ATAC,A549 G4+ promoter,34,345.0,0.0030843710992485285
ATAC,A549 G4+ promoter,35,355.0,0.0029787898529320955
ATAC,A549 G4+ promoter,36,365.0,0.0029644062742590904
ATAC,A549 G4+ promoter,37,375.0,0.0029490708839148283
ATAC,A549 G4+ promoter,38,385.0,0.0034364876337349415
ATAC,A549 G4+ promoter,39,395.0,0.004275792744010687
ATAC,A549 G4+ promoter,40,405.0,0.004182451404631138
ATAC,A549 G4+ promoter,41,415.0,0.0037936412263661623
ATAC,A549 G4+ promoter,42,425.0,0.003592034801840782
ATAC,A549 G4+ promoter,43,435.0,0.004414127673953772
ATAC,A549 G4+ promoter,44,445.0,0.010523228906095028
ATAC,A549 G4+ promoter,45,455.0,0.02033383399248123
ATAC,A549 G4+ promoter,46,465.0,0.014002404175698757
ATAC,A549 G4+ promoter,47,475.0,0.005997787229716778
ATAC,A549 G4+ promoter,48,485.0,0.004415712784975767
ATAC,A549 G4+ promoter,49,495.0,0.004047965630888939
ATAC,A549 G4+ promoter,50,505.0,0.004222723189741373
ATAC,A549 G4+ promoter,51,515.0,0.00540525559335947
ATAC,A549 G4+ promoter,52,525.0,0.007312581408768892
ATAC,A549 G4+ promoter,53,535.0,0.008632484823465347
ATAC,A549 G4+ promoter,54,545.0,0.009047430008649826
ATAC,A549 G4+ promoter,55,555.0,0.007884765043854713
ATAC,A549 G4+ promoter,56,565.0,0.00690073799341917
ATAC,A549 G4+ promoter,57,575.0,0.00677024619653821
ATAC,A549 G4+ promoter,58,585.0,0.005377577152103186
ATAC,A549 G4+ promoter,59,595.0,0.0032178559340536594
ATAC,A549 G4+ promoter,60,605.0,0.002063329331576824
ATAC,A549 G4+ promoter,61,615.0,0.0019325348548591137
ATAC,A549 G4+ promoter,62,625.0,0.0027782160323113203
ATAC,A549 G4+ promoter,63,635.0,0.004758504219353199
ATAC,A549 G4+ promoter,64,645.0,0.0061650401912629604
ATAC,A549 G4+ promoter,65,655.0,0.004285348113626242
ATAC,A549 G4+ promoter,66,665.0,0.0030534130055457354
ATAC,A549 G4+ promoter,67,675.0,0.003133887890726328
ATAC,A549 G4+ promoter,68,685.0,0.003877796232700348
ATAC,A549 G4+ promoter,69,695.0,0.005913915112614632
ATAC,A549 G4+ promoter,70,705.0,0.010860058479011059
ATAC,A549 G4+ promoter,71,715.0,0.018844986334443092
ATAC,A549 G4+ promoter,72,725.0,0.02375127002596855
ATAC,A549 G4+ promoter,73,735.0,0.018501468002796173
ATAC,A549 G4+ promoter,74,745.0,0.01199531089514494
ATAC,A549 G4+ promoter,75,755.0,0.009413096122443676
ATAC,A549 G4+ promoter,76,765.0,0.009036261588335037
ATAC,A549 G4+ promoter,77,775.0,0.008994442410767078
ATAC,A549 G4+ promoter,78,785.0,0.008674155920743942
ATAC,A549 G4+ promoter,79,795.0,0.011034859344363213
ATAC,A549 G4+ promoter,80,805.0,0.013534772209823132
ATAC,A549 G4+ promoter,81,815.0,0.012082355096936226
ATAC,A549 G4+ promoter,82,825.0,0.009710532613098621
ATAC,A549 G4+ promoter,83,835.0,0.010709178633987904
ATAC,A549 G4+ promoter,84,845.0,0.014313267543911934
ATAC,A549 G4+ promoter,85,855.0,0.01757856458425522
ATAC,A549 G4+ promoter,86,865.0,0.020512079820036888
ATAC,A549 G4+ promoter,87,875.0,0.023445062339305878
ATAC,A549 G4+ promoter,88,885.0,0.024664564058184624
ATAC,A549 G4+ promoter,89,895.0,0.021580804139375687
ATAC,A549 G4+ promoter,90,905.0,0.015140094794332981
ATAC,A549 G4+ promoter,91,915.0,0.012213962152600288
ATAC,A549 G4+ promoter,92,925.0,0.010970787145197392
ATAC,A549 G4+ promoter,93,935.0,0.010823637247085571
ATAC,A549 G4+ promoter,94,945.0,0.011309636756777763
ATAC,A549 G4+ promoter,95,955.0,0.012432902120053768
ATAC,A549 G4+ promoter,96,965.0,0.014867261983454227
ATAC,A549 G4+ promoter,97,975.0,0.01883312501013279
ATAC,A549 G4+ promoter,98,985.0,0.025301653891801834
ATAC,A549 G4+ promoter,99,995.0,0.043915558606386185
ATAC,A549 G4+ enhancer,0,5.0,0.017841344699263573
ATAC,A549 G4+ enhancer,1,15.0,0.008144903928041458
ATAC,A549 G4+ enhancer,2,25.0,0.004940986633300781
ATAC,A549 G4+ enhancer,3,35.0,0.0036330565344542265
ATAC,A549 G4+ enhancer,4,45.0,0.0035641840659081936
ATAC,A549 G4+ enhancer,5,55.0,0.004229699727147818
ATAC,A549 G4+ enhancer,6,65.0,0.005359383299946785
ATAC,A549 G4+ enhancer,7,75.0,0.006579039618372917
ATAC,A549 G4+ enhancer,8,85.0,0.008198145776987076
ATAC,A549 G4+ enhancer,9,95.0,0.010178848169744015
ATAC,A549 G4+ enhancer,10,105.0,0.010228613391518593
ATAC,A549 G4+ enhancer,11,115.0,0.009490949101746082
ATAC,A549 G4+ enhancer,12,125.0,0.008882608264684677
ATAC,A549 G4+ enhancer,13,135.0,0.009115667082369328
ATAC,A549 G4+ enhancer,14,145.0,0.007958606816828251
ATAC,A549 G4+ enhancer,15,155.0,0.007240474224090576
ATAC,A549 G4+ enhancer,16,165.0,0.007731206249445677
