cell_type,mark,mean_signal
HEK293T,H3K27ac,0.015612291172146797
HEK293T,H3K27ac,0.014450921677052975
HEK293T,H3K27ac,0.013759167864918709
HEK293T,H3K27ac,0.005865069571882486
HEK293T,H3K27ac,0.0008840739610604942
HEK293T,H3K27ac,0.0009395212400704622
HEK293T,H3K27ac,0.0009809909388422966
HEK293T,H3K27ac,0.0008495031506754458
HEK293T,H3K27ac,0.0007980021182447672
HEK293T,H3K27ac,0.0007333564572036266
HEK293T,H3K27ac,0.0006931695970706642
HEK293T,H3K27ac,0.0006974454154260457
HEK293T,H3K27ac,0.0007061039214022458
HEK293T,H3K27ac,0.0006934070261195302
HEK293T,H3K27ac,0.0006404445157386363
HEK293T,H3K27ac,0.0005731593701057136
HEK293T,H3K27ac,0.0005435598432086408
HEK293T,H3K27ac,0.0004667416797019541
HEK293T,H3K27ac,0.0025951704010367393
HEK293T,H3K27ac,0.002302897395566106
HEK293T,H3K27ac,0.0019518601475283504
HEK293T,H3K27ac,0.0011276488658040762
HEK293T,H3K27ac,0.0007077846094034612
HEK293T,H3K27ac,0.0016001919284462929
HEK293T,H3K27ac,0.0007942481315694749
HEK293T,H3K27ac,0.0007477804319933057
HEK293T,H3K27ac,0.0006371036288328469
HEK293T,H3K27ac,0.0005173762328922749
HEK293T,H3K27ac,0.0016365897608920932
HEK293T,H3K27ac,0.0010137876961380243
HEK293T,H3K27ac,0.0010405050124973059
HEK293T,H3K27ac,0.0006115714204497635
HEK293T,H3K27ac,0.0008120493730530143
HEK293T,H3K27ac,0.0009049628861248493
HEK293T,H3K27ac,0.0007685332675464451
HEK293T,H3K27ac,0.0006329107563942671
HEK293T,H3K27ac,0.000495381944347173
HEK293T,H3K27ac,0.000495381944347173
HEK293T,H3K27ac,0.0005543152219615877
HEK293T,H3K27ac,0.0006270610028877854
HEK293T,H3K27ac,0.0006474718684330583
HEK293T,H3K27ac,0.0006318740779533982
HEK293T,H3K27ac,0.0007327666389755905
HEK293T,H3K27ac,0.0006310613243840635
HEK293T,H3K27ac,0.0017849465366452932
HEK293T,H3K27ac,0.0024175073485821486
HEK293T,H3K27ac,0.0025865971110761166
HEK293T,H3K27ac,0.003460266161710024
HEK293T,H3K27ac,0.003450550604611635
HEK293T,H3K27ac,0.0010679183760657907
HEK293T,H3K27ac,0.0004767936479765922
HEK293T,H3K27ac,0.0008135203388519585
HEK293T,H3K27ac,0.0010525352554395795
HEK293T,H3K27ac,0.0010363024193793535
HEK293T,H3K27ac,0.0010699114063754678
HEK293T,H3K27ac,0.0010479256743565202
HEK293T,H3K27ac,0.0005957468529231846
HEK293T,H3K27ac,0.0009556488948874176
HEK293T,H3K27ac,0.0009479615255258977
HEK293T,H3K27ac,0.0012704136315733194
HEK293T,H3K27ac,0.0012858874397352338
HEK293T,H3K27ac,0.0012547874357551336
HEK293T,H3K27ac,0.003573913825675845
HEK293T,H3K27ac,0.003523336723446846
HEK293T,H3K27ac,0.0029908977448940277
HEK293T,H3K27ac,0.0011835119221359491
HEK293T,H3K27ac,0.0018548262305557728
HEK293T,H3K27ac,0.0021235537715256214
HEK293T,H3K27ac,0.0005683451890945435
HEK293T,H3K27ac,0.002296369057148695
HEK293T,H3K27ac,0.002303678309544921
HEK293T,H3K27ac,0.0022658812813460827
HEK293T,H3K27ac,0.0022744557354599237
HEK293T,H3K27ac,0.0024683717638254166
HEK293T,H3K27ac,0.001920159556902945
HEK293T,H3K27ac,0.0013329905923455954
HEK293T,H3K27ac,0.0013587467838078737
HEK293T,H3K27ac,0.0013394757406786084
HEK293T,H3K27ac,0.007943227887153625
HEK293T,H3K27ac,0.00789211317896843
HEK293T,H3K27ac,0.007053777575492859
HEK293T,H3K27ac,0.0069428253918886185
HEK293T,H3K27ac,0.007234076503664255
HEK293T,H3K27ac,0.007305987179279327
HEK293T,H3K27ac,0.0027896338142454624
HEK293T,H3K27ac,0.004253728780895472
HEK293T,H3K27ac,0.005808185786008835
HEK293T,H3K27ac,0.006078642792999744
HEK293T,H3K27ac,0.006385671906173229
HEK293T,H3K27ac,0.006416868418455124
HEK293T,H3K27ac,0.006606903858482838
HEK293T,H3K27ac,0.006744785234332085
HEK293T,H3K27ac,0.00671872915700078
HEK293T,H3K27ac,0.006660786457359791
HEK293T,H3K27ac,0.0015444580931216478
HEK293T,H3K27ac,0.0018728621071204543
HEK293T,H3K27ac,0.0018366422737017274
HEK293T,H3K27ac,0.006390884518623352
HEK293T,H3K27ac,0.00595895666629076
HEK293T,H3K27ac,0.0014561774441972375
HEK293T,H3K27ac,0.0026638307608664036
HEK293T,H3K27ac,0.00958308856934309
HEK293T,H3K27ac,0.010024691000580788
HEK293T,H3K27ac,0.009884589351713657
HEK293T,H3K27ac,0.00988444872200489
HEK293T,H3K27ac,0.00969487801194191
HEK293T,H3K27ac,0.009744646027684212
HEK293T,H3K27ac,0.010030683130025864
HEK293T,H3K27ac,0.010241273790597916
HEK293T,H3K27ac,0.010209564119577408
HEK293T,H3K27ac,0.0070453668013215065
HEK293T,H3K27ac,0.004232299514114857
HEK293T,H3K27ac,0.007529755122959614
HEK293T,H3K27ac,0.006512602791190147
HEK293T,H3K27ac,0.0059206816367805
HEK293T,H3K27ac,0.005498725920915604
HEK293T,H3K27ac,0.011305896565318108
HEK293T,H3K27ac,0.011854831129312515
HEK293T,H3K27ac,0.01219346933066845
HEK293T,H3K27ac,0.012002481147646904
HEK293T,H3K27ac,0.012050437740981579
HEK293T,H3K27ac,0.0017972071655094624
HEK293T,H3K27ac,0.001886366168037057
HEK293T,H3K27ac,0.00196571066044271
HEK293T,H3K27ac,0.00219068955630064
HEK293T,H3K27ac,0.002118712058290839
HEK293T,H3K27ac,0.0019649623427540064
HEK293T,H3K27ac,0.002010079799219966
HEK293T,H3K27ac,0.001130959251895547
HEK293T,H3K27ac,0.0013773221289739013
HEK293T,H3K27ac,0.0014390178257599473
HEK293T,H3K27ac,0.0014905843418091536
HEK293T,H3K27ac,0.0005237345467321575
HEK293T,H3K27ac,0.0009170941193588078
HEK293T,H3K27ac,0.0005345030222088099
HEK293T,H3K27ac,0.0009286059066653252
HEK293T,H3K27ac,0.0008955862140282989
HEK293T,H3K27ac,0.0011237629223614931
HEK293T,H3K27ac,0.0022358144633471966
HEK293T,H3K27ac,0.0022505884990096092
HEK293T,H3K27ac,0.002195536158978939
HEK293T,H3K27ac,0.0022787945345044136
HEK293T,H3K27ac,0.0019714117515832186
HEK293T,H3K27ac,0.0011543529108166695
HEK293T,H3K27ac,0.0011543529108166695
HEK293T,H3K27ac,0.0011543529108166695
HEK293T,H3K27ac,0.001126815564930439
HEK293T,H3K27ac,0.0010883461218327284
HEK293T,H3K27ac,0.0010220460826531053
HEK293T,H3K27ac,0.0009833711665123701
HEK293T,H3K27ac,0.0009833711665123701
HEK293T,H3K27ac,0.0009840010898187757
HEK293T,H3K27ac,0.0010067401453852654
HEK293T,H3K27ac,0.0010303216986358166
HEK293T,H3K27ac,0.0008005379349924624
HEK293T,H3K27ac,0.00026525161229074
HEK293T,H3K27ac,0.0002599076833575964
HEK293T,H3K27ac,0.0004272407968528569
HEK293T,H3K27ac,0.0005292759160511196
HEK293T,H3K27ac,0.0005853936891071498
HEK293T,H3K27ac,0.0005622202297672629
HEK293T,H3K27ac,0.0005865872954018414
HEK293T,H3K27ac,0.0005376246990635991
HEK293T,H3K27ac,0.0029905890114605427
HEK293T,H3K27ac,0.003305763239040971
HEK293T,H3K27ac,0.007758252322673798
HEK293T,H3K27ac,0.006779326591640711
HEK293T,H3K27ac,0.0060638850554823875
HEK293T,H3K27ac,0.005617919843643904
HEK293T,H3K27ac,0.002944033592939377
HEK293T,H3K27ac,0.001113894279114902
HEK293T,H3K27ac,0.0009654407622292638
HEK293T,H3K27ac,0.0008928260649554431
HEK293T,H3K27ac,0.1306532323360443
HEK293T,H3K27ac,0.12820516526699066
HEK293T,H3K27ac,0.001251700916327536
HEK293T,H3K27ac,0.0014452890027314425
HEK293T,H3K27ac,0.0015418634284287691
HEK293T,H3K27ac,0.002494817366823554
HEK293T,H3K27ac,0.0025927305687218904
HEK293T,H3K27ac,0.002405919600278139
HEK293T,H3K27ac,0.0017498178640380502
HEK293T,H3K27ac,0.0007498039631173015
HEK293T,H3K27ac,0.0011388115817680955
HEK293T,H3K27ac,0.0010516232578083873
HEK293T,H3K27ac,0.0020444917026907206
HEK293T,H3K27ac,0.0014038888039067388
HEK293T,H3K27ac,0.0011050183093175292
HEK293T,H3K27ac,0.0010374116245657206
HEK293T,H3K27ac,0.0010827038204297423
HEK293T,H3K27ac,0.000861437467392534
HEK293T,H3K27ac,0.0008913559140637517
HEK293T,H3K27ac,0.0009174133883789182
HEK293T,H3K27ac,0.0008488290477544069
HEK293T,H3K27ac,0.0007538777426816523
HEK293T,H3K27ac,0.0007365813362412155
HEK293T,H3K27ac,0.0007420587935484946
HEK293T,H3K27ac,0.0007583044935017824
HEK293T,H3K27ac,0.0007848010282032192
HEK293T,H3K27ac,0.0007903540972620249
HEK293T,H3K27ac,0.0008027027943171561
HEK293T,H3K27ac,0.0011039248201996088
HEK293T,H3K27ac,0.0011903004487976432
HEK293T,H3K27ac,0.0013538728235289454
HEK293T,H3K27ac,0.0013133701868355274
HEK293T,H3K27ac,0.0014044359559193254
HEK293T,H3K27ac,0.0010481030913069844
HEK293T,H3K27ac,0.0008377713966183364
HEK293T,H3K27ac,0.0075012799352407455
HEK293T,H3K27ac,0.006332390010356903
HEK293T,H3K27ac,0.004457547329366207
HEK293T,H3K27ac,0.004502203315496445
HEK293T,H3K27ac,0.0040686423890292645
HEK293T,H3K27ac,0.0007258967380039394
HEK293T,H3K27ac,0.0019491431303322315
HEK293T,H3K27ac,0.002104890299960971
HEK293T,H3K27ac,0.002310156123712659
HEK293T,H3K27ac,0.0025510177947580814
HEK293T,H3K27ac,0.0026953937485814095
HEK293T,H3K27ac,0.0008526754099875689
HEK293T,H3K27ac,0.0012209973065182567
HEK293T,H3K27ac,0.0019812933169305325
HEK293T,H3K27ac,0.000555382517632097
HEK293T,H3K27ac,0.0010776869021356106
HEK293T,H3K27ac,0.001160154934041202
HEK293T,H3K27ac,0.0015704106772318482
HEK293T,H3K27ac,0.002310199663043022
HEK293T,H3K27ac,0.0024093282409012318
HEK293T,H3K27ac,0.0024971424136310816
HEK293T,H3K27ac,0.0028226005379110575
HEK293T,H3K27ac,0.003251077374443412
HEK293T,H3K27ac,0.003433689707890153
HEK293T,H3K27ac,0.0032736691646277905
HEK293T,H3K27ac,0.001487576519139111
HEK293T,H3K27ac,0.0020787473767995834
HEK293T,H3K27ac,0.002073615090921521
HEK293T,H3K27ac,0.0020380814094096422
HEK293T,H3K27ac,0.0018966661300510168
HEK293T,H3K27ac,0.0018237417098134756
HEK293T,H3K27ac,0.0017899612430483103
HEK293T,H3K27ac,0.0018066726624965668
HEK293T,H3K27ac,0.0018878728151321411
HEK293T,H3K27ac,0.018467873334884644
HEK293T,H3K27ac,0.021575316786766052
HEK293T,H3K27ac,0.024718888103961945
HEK293T,H3K27ac,0.03517412766814232
HEK293T,H3K27ac,0.030495479702949524
HEK293T,H3K27ac,0.011835054494440556
HEK293T,H3K27ac,0.03927912935614586
HEK293T,H3K27ac,0.00090529810404405
HEK293T,H3K27ac,0.0009931445820257068
HEK293T,H3K27ac,0.0007736212573945522
HEK293T,H3K27ac,0.0006705308915115893
HEK293T,H3K27ac,0.0007886491948738694
HEK293T,H3K27ac,0.0016041970811784267
HEK293T,H3K27ac,0.0028924187645316124
HEK293T,H3K27ac,0.007215437944978476
HEK293T,H3K27ac,0.0070498292334377766
HEK293T,H3K27ac,0.006679577752947807
HEK293T,H3K27ac,0.006325440015643835
HEK293T,H3K27ac,0.005759170278906822
HEK293T,H3K27ac,0.003338973270729184
HEK293T,H3K27ac,0.0021632725838571787
HEK293T,H3K27ac,0.0018102795584127307
HEK293T,H3K27ac,0.0028574245516210794
HEK293T,H3K27ac,0.002540524583309889
HEK293T,H3K27ac,0.001095893094316125
HEK293T,H3K27ac,0.0008519880357198417
HEK293T,H3K27ac,0.0017974418587982655
HEK293T,H3K27ac,0.0018358191009610891
HEK293T,H3K27ac,0.0017639942234382033
HEK293T,H3K27ac,0.00317347957752645
HEK293T,H3K27ac,0.004491106141358614
HEK293T,H3K27ac,0.006565847434103489
HEK293T,H3K27ac,0.0065939780324697495
HEK293T,H3K27ac,0.005506998859345913
HEK293T,H3K27ac,0.0054313368164002895
HEK293T,H3K27ac,0.00533602898940444
HEK293T,H3K27ac,0.00421142578125
HEK293T,H3K27ac,0.0017688458319753408
HEK293T,H3K27ac,0.0028819874860346317
HEK293T,H3K27ac,0.002975120907649398
HEK293T,H3K27ac,0.0025850057136267424
HEK293T,H3K27ac,0.0009321027901023626
HEK293T,H3K27ac,0.0006813507061451674
HEK293T,H3K27ac,0.0010281102731823921
HEK293T,H3K27ac,0.001942350878380239
HEK293T,H3K27ac,0.0009373269276693463
HEK293T,H3K27ac,0.0009834723314270377
HEK293T,H3K27ac,0.0007910202839411795
HEK293T,H3K27ac,0.0007805745117366314
HEK293T,H3K27ac,0.0008108131005428731
HEK293T,H3K27ac,0.0006235240143723786
HEK293T,H3K27ac,0.000518917920999229
HEK293T,H3K27ac,0.0036731150466948748
HEK293T,H3K27ac,0.0035200235433876514
HEK293T,H3K27ac,0.0038150406908243895
HEK293T,H3K27ac,0.0034414627589285374
HEK293T,H3K27ac,0.003369966521859169
HEK293T,H3K27ac,0.003388145240023732
HEK293T,H3K27ac,0.0032678127754479647
HEK293T,H3K27ac,0.00208286102861166
HEK293T,H3K27ac,0.0016861094627529383
HEK293T,H3K27ac,0.001541945501230657
HEK293T,H3K27ac,0.001540870638564229
HEK293T,H3K27ac,0.0023580247070640326
HEK293T,H3K27ac,0.0008880530367605388
HEK293T,H3K27ac,0.0014302759664133191
HEK293T,H3K27ac,0.02272840589284897
HEK293T,H3K27ac,0.022308241575956345
HEK293T,H3K27ac,0.022232158109545708
HEK293T,H3K27ac,0.02161337248980999
HEK293T,H3K27ac,0.019442100077867508
HEK293T,H3K27ac,0.015848521143198013
HEK293T,H3K27ac,0.0005790675641037524
HEK293T,H3K27ac,0.005476994439959526
HEK293T,H3K27ac,0.005492100492119789
HEK293T,H3K27ac,0.0055443160235881805
HEK293T,H3K27ac,0.007153626997023821
HEK293T,H3K27ac,0.007585194893181324
HEK293T,H3K27ac,0.005974927917122841
HEK293T,H3K27ac,0.005904397927224636
HEK293T,H3K27ac,0.009308126755058765
HEK293T,H3K27ac,0.00882262084633112
HEK293T,H3K27ac,0.0013002275954931974
HEK293T,H3K27ac,0.0005705162766389549
HEK293T,H3K27ac,0.0009010659414343536
HEK293T,H3K27ac,0.0005651951069012284
HEK293T,H3K27ac,0.0005963929579593241
HEK293T,H3K27ac,0.002186564030125737
HEK293T,H3K27ac,0.0006483948091045022
HEK293T,H3K27ac,0.0014297704910859466
HEK293T,H3K27ac,0.000908306916244328
HEK293T,H3K27ac,0.0008876094943843782
HEK293T,H3K27ac,0.0008705028449185193
HEK293T,H3K27ac,0.0008571899961680174
HEK293T,H3K27ac,0.0007443757494911551
HEK293T,H3K27ac,0.0006670085131190717
HEK293T,H3K27ac,0.014290450140833855
HEK293T,H3K27ac,0.01440522912889719
HEK293T,H3K27ac,0.014488630928099155
HEK293T,H3K27ac,0.015709739178419113
HEK293T,H3K27ac,0.01586327515542507
HEK293T,H3K27ac,0.01560887973755598
HEK293T,H3K27ac,0.015093072317540646
HEK293T,H3K27ac,0.009632562287151814
HEK293T,H3K27ac,0.007905739359557629
HEK293T,H3K27ac,0.00810186192393303
HEK293T,H3K27ac,0.008340653963387012
HEK293T,H3K27ac,0.008393674157559872
HEK293T,H3K27ac,0.00837718416005373
HEK293T,H3K27ac,0.00829809159040451
HEK293T,H3K27ac,0.0079096844419837
HEK293T,H3K27ac,0.006540896371006966
HEK293T,H3K27ac,0.003608733881264925
HEK293T,H3K27ac,0.0006143486243672669
HEK293T,H3K27ac,0.006647334899753332
HEK293T,H3K27ac,0.006864053662866354
HEK293T,H3K27ac,0.0014936914667487144
HEK293T,H3K27ac,0.0005524666048586369
HEK293T,H3K27ac,0.0006322232075035572
HEK293T,H3K27ac,0.0006503970944322646
HEK293T,H3K27ac,0.0006885199691168964
HEK293T,H3K27ac,0.0007625318830832839
HEK293T,H3K27ac,0.0016743806190788746
HEK293T,H3K27ac,0.00226217950694263
HEK293T,H3K27ac,0.002265443094074726
HEK293T,H3K27ac,0.0022924430668354034
HEK293T,H3K27ac,0.002318144543096423
HEK293T,H3K27ac,0.0023010126315057278
HEK293T,H3K27ac,0.0022997960913926363
HEK293T,H3K27ac,0.002378862351179123
HEK293T,H3K27ac,0.002421583980321884
HEK293T,H3K27ac,0.0024586308281868696
HEK293T,H3K27ac,0.0021305715199559927
HEK293T,H3K27ac,0.0016669428441673517
HEK293T,H3K27ac,0.0007564512779936194
HEK293T,H3K27ac,0.0006592526333406568
HEK293T,H3K27ac,0.0006432086229324341
HEK293T,H3K27ac,0.0008197494316846132
HEK293T,H3K27ac,0.0009298865334130824
HEK293T,H3K27ac,0.0017598854610696435
HEK293T,H3K27ac,0.00106098223477602
HEK293T,H3K27ac,0.0010571227176114917
HEK293T,H3K27ac,0.0006265653646551073
HEK293T,H3K27ac,0.0005860226228833199
HEK293T,H3K27ac,0.0005777327460236847
HEK293T,H3K27ac,0.0005564495222643018
HEK293T,H3K27ac,0.0005600987933576107
HEK293T,H3K27ac,0.0009559275931678712
HEK293T,H3K27ac,0.0007377084693871439
HEK293T,H3K27ac,0.003910192754119635
HEK293T,H3K27ac,0.00422342773526907
HEK293T,H3K27ac,0.005733635742217302
HEK293T,H3K27ac,0.006367054767906666
HEK293T,H3K27ac,0.007113726809620857
HEK293T,H3K27ac,0.008750994689762592
HEK293T,H3K27ac,0.009596424177289009
HEK293T,H3K27ac,0.014756261371076107
HEK293T,H3K27ac,0.013782492838799953
HEK293T,H3K27ac,0.004505540709942579
HEK293T,H3K27ac,0.005400353576987982
HEK293T,H3K27ac,0.005413554608821869
HEK293T,H3K27ac,0.00523036764934659
HEK293T,H3K27ac,0.0051198392175138
HEK293T,H3K27ac,0.00961882621049881
HEK293T,H3K27ac,0.0003014066314790398
HEK293T,H3K27ac,0.0007568770670332015
HEK293T,H3K27ac,0.0008295702864415944
HEK293T,H3K27ac,0.0007070348365232348
HEK293T,H3K27ac,0.0006662876694463193
HEK293T,H3K27ac,0.0007385829812847078
HEK293T,H3K27ac,0.0007722745067439973
HEK293T,H3K27ac,0.0007077213376760483
HEK293T,H3K27ac,0.0011358966585248709
HEK293T,H3K27ac,0.0010821804171428084
HEK293T,H3K27ac,0.0005769024137407541
HEK293T,H3K27ac,0.0007861338090151548
HEK293T,H3K27ac,0.0017523177666589618
HEK293T,H3K27ac,0.0017051742179319263
HEK293T,H3K27ac,0.0016751004150137305
HEK293T,H3K27ac,0.0016162178944796324
HEK293T,H3K27ac,0.0016115769976750016
HEK293T,H3K27ac,0.0015727041754871607
HEK293T,H3K27ac,0.001385190524160862
HEK293T,H3K27ac,0.0007012128480710089
HEK293T,H3K27ac,0.0005425508716143668
HEK293T,H3K27ac,0.006358292885124683
HEK293T,H3K27ac,0.0062038954347372055
HEK293T,H3K27ac,0.006094041746109724
HEK293T,H3K27ac,0.006117553450167179
HEK293T,H3K27ac,0.006180142052471638
HEK293T,H3K27ac,0.006019258871674538
HEK293T,H3K27ac,0.001037105917930603
HEK293T,H3K27ac,0.0020120416302233934
HEK293T,H3K27ac,0.0019968522246927023
HEK293T,H3K27ac,0.0019828882068395615
HEK293T,H3K27ac,0.0020029274746775627
HEK293T,H3K27ac,0.0019958780612796545
HEK293T,H3K27ac,0.0019365899497643113
HEK293T,H3K27ac,0.0021287603303790092
HEK293T,H3K27ac,0.0020607835613191128
HEK293T,H3K27ac,0.002160931471735239
HEK293T,H3K27ac,0.0023217725101858377
HEK293T,H3K27ac,0.0024500207509845495
HEK293T,H3K27ac,0.0025477914605289698
HEK293T,H3K27ac,0.0025421418249607086
HEK293T,H3K27ac,0.0032495209015905857
HEK293T,H3K27ac,0.0035106914583593607
HEK293T,H3K27ac,0.0004346114001236856
HEK293T,H3K27ac,0.0004441116761881858
HEK293T,H3K27ac,0.0006162088830024004
HEK293T,H3K27ac,0.0003615766472648829
HEK293T,H3K27ac,0.0010061432840302587
HEK293T,H3K27ac,0.00113308138679713
HEK293T,H3K27ac,0.0007236803648993373
HEK293T,H3K27ac,0.012530527077615261
HEK293T,H3K27ac,0.015465834178030491
HEK293T,H3K27ac,0.02411588281393051
HEK293T,H3K27ac,0.02711324207484722
HEK293T,H3K27ac,0.030581874772906303
HEK293T,H3K27ac,0.03548912703990936
HEK293T,H3K27ac,0.05516747757792473
HEK293T,H3K27ac,0.056238241493701935
HEK293T,H3K27ac,0.05468325689435005
HEK293T,H3K27ac,0.04775870591402054
HEK293T,H3K27ac,0.04613047093153
HEK293T,H3K27ac,0.044665925204753876
HEK293T,H3K27ac,0.034456297755241394
HEK293T,H3K27ac,0.02558796852827072
HEK293T,H3K27ac,0.02342640422284603
HEK293T,H3K27ac,0.022416165098547935
HEK293T,H3K27ac,0.018386106938123703
HEK293T,H3K27ac,0.011330758221447468
HEK293T,H3K27ac,0.010553094558417797
HEK293T,H3K27ac,0.0035626478493213654
HEK293T,H3K27ac,0.00238233944401145
HEK293T,H3K27ac,0.002456049434840679
HEK293T,H3K27ac,0.0036731476429849863
HEK293T,H3K27ac,0.003969239071011543
HEK293T,H3K27ac,0.004444578196853399
HEK293T,H3K27ac,0.006415217183530331
HEK293T,H3K27ac,0.0011561192804947495
HEK293T,H3K27ac,0.0015460842987522483
HEK293T,H3K27ac,0.0012095310958102345
HEK293T,H3K27ac,0.0007071471191011369
HEK293T,H3K27ac,0.0007564251427538693
HEK293T,H3K27ac,0.00149589276406914
HEK293T,H3K27ac,0.0006037217099219561
HEK293T,H3K27ac,0.0005853986949659884
HEK293T,H3K27ac,0.0009469324722886086
HEK293T,H3K27ac,0.0009484734619036317
HEK293T,H3K27ac,0.0009549608803354204
HEK293T,H3K27ac,0.0009539496968500316
HEK293T,H3K27ac,0.0009527222136966884
HEK293T,H3K27ac,0.0010012633865699172
HEK293T,H3K27ac,0.0010347221978008747
HEK293T,H3K27ac,0.0009733018814586103
HEK293T,H3K27ac,0.0008100388804450631
HEK293T,H3K27ac,0.0005960842245258391
HEK293T,H3K27ac,0.0005362469237297773
HEK293T,H3K27ac,0.012951171956956387
HEK293T,H3K27ac,0.014867250807583332
HEK293T,H3K27ac,0.015033002011477947
HEK293T,H3K27ac,0.04177679494023323
HEK293T,H3K27ac,0.044091787189245224
HEK293T,H3K27ac,0.04490424320101738
HEK293T,H3K27ac,0.044803276658058167
HEK293T,H3K27ac,0.04031519219279289
HEK293T,H3K27ac,0.037607867270708084
HEK293T,H3K27ac,0.0004912420408800244
HEK293T,H3K27ac,0.002410978777334094
HEK293T,H3K27ac,0.0009769712341949344
HEK293T,H3K27ac,0.0010384197812527418
HEK293T,H3K27ac,0.0007184019195847213
HEK293T,H3K27ac,0.004344396758824587
HEK293T,H3K27ac,0.0037294961512088776
HEK293T,H3K27ac,0.0032538597006350756
HEK293T,H3K27ac,0.0016923971707001328
HEK293T,H3K27ac,0.001398108433932066
HEK293T,H3K27ac,0.0012839186238124967
HEK293T,H3K27ac,0.0014535889495164156
HEK293T,H3K27ac,0.0005530260968953371
HEK293T,H3K27ac,0.0005413739709183574
HEK293T,H3K27ac,0.0007568658329546452
HEK293T,H3K27ac,0.0007594183553010225
HEK293T,H3K27ac,0.0007612814661115408
HEK293T,H3K27ac,0.0006704666302539408
HEK293T,H3K27ac,0.0006261551752686501
HEK293T,H3K27ac,0.0008813035674393177
HEK293T,H3K27ac,0.0011078054085373878
HEK293T,H3K27ac,0.00105766870547086
HEK293T,H3K27ac,0.015260751359164715
HEK293T,H3K27ac,0.015942726284265518
HEK293T,H3K27ac,0.0160068292170763
HEK293T,H3K27ac,0.015285143628716469
HEK293T,H3K27ac,0.012611407786607742
HEK293T,H3K27ac,0.010708797723054886
HEK293T,H3K27ac,0.01770179346203804
HEK293T,H3K27ac,0.017484696581959724
HEK293T,H3K27ac,0.011569647118449211
HEK293T,H3K27ac,0.006680660415440798
HEK293T,H3K27ac,0.0064497701823711395
HEK293T,H3K27ac,0.02119569294154644
HEK293T,H3K27ac,0.011004980653524399
HEK293T,H3K27ac,0.010662888176739216
HEK293T,H3K27ac,0.013948737643659115
HEK293T,H3K27ac,0.012576578184962273
HEK293T,H3K27ac,0.004182007163763046
HEK293T,H3K27ac,0.003608742728829384
HEK293T,H3K27ac,0.0030313916504383087
HEK293T,H3K27ac,0.003518142504617572
HEK293T,H3K27ac,0.003907491452991962
HEK293T,H3K27ac,0.004032044671475887
HEK293T,H3K27ac,0.003972526639699936
HEK293T,H3K27ac,0.002216995693743229
HEK293T,H3K27ac,0.0011925968574360013
HEK293T,H3K27ac,0.0011917283991351724
HEK293T,H3K27ac,0.001416696235537529
HEK293T,H3K27ac,0.0015049827052280307
HEK293T,H3K27ac,0.0014829972060397267
HEK293T,H3K27ac,0.0007408884121105075
HEK293T,H3K27ac,0.0008437632350251079
HEK293T,H3K27ac,0.0006109015084803104
HEK293T,H3K27ac,0.0007368849474005401
HEK293T,H3K27ac,0.001571416505612433
HEK293T,H3K27ac,0.0015689294086769223
HEK293T,H3K27ac,0.001564964884892106
HEK293T,H3K27ac,0.0016653301427140832
HEK293T,H3K27ac,0.0019407615764066577
HEK293T,H3K27ac,0.0020839828066527843
HEK293T,H3K27ac,0.002062858548015356
HEK293T,H3K27ac,0.001244742306880653
HEK293T,H3K27ac,0.0012419478734955192
HEK293T,H3K27ac,0.0011954228393733501
HEK293T,H3K27ac,0.013757332228124142
HEK293T,H3K27ac,0.011169187724590302
HEK293T,H3K27ac,0.009756461717188358
HEK293T,H3K27ac,0.008295778185129166
HEK293T,H3K27ac,0.003749795723706484
HEK293T,H3K27ac,0.0045093814842402935
HEK293T,H3K27ac,0.005583884194493294
HEK293T,H3K27ac,0.005743993911892176
HEK293T,H3K27ac,0.005373886786401272
HEK293T,H3K27ac,0.00513855367898941
HEK293T,H3K27ac,0.004302785731852055
HEK293T,H3K27ac,0.0030313096940517426
HEK293T,H3K27ac,0.0015278927749022841
HEK293T,H3K27ac,0.005310398060828447
HEK293T,H3K27ac,0.005162603221833706
HEK293T,H3K27ac,0.0007252140203490853
HEK293T,H3K27ac,0.004651216324418783
HEK293T,H3K27ac,0.004637198522686958
HEK293T,H3K27ac,0.004565168637782335
HEK293T,H3K27ac,0.004446340724825859
HEK293T,H3K27ac,0.004476126749068499
HEK293T,H3K27ac,0.0045275394804775715
HEK293T,H3K27ac,0.0006250914302654564
HEK293T,H3K27ac,0.0002713956928346306
HEK293T,H3K27ac,0.00035027795820496976
HEK293T,H3K27ac,0.0010349260410293937
HEK293T,H3K27ac,0.00048016858636401594
HEK293T,H3K27ac,0.00042139075230807066
HEK293T,H3K27ac,0.0010886387899518013
HEK293T,H3K27ac,0.0010948810959234834
HEK293T,H3K27ac,0.0008139348938129842
HEK293T,H3K27ac,0.00041166265145875514
HEK293T,H3K27ac,0.0016343944007530808
HEK293T,H3K27ac,0.0020491790492087603
HEK293T,H3K27ac,0.0022737893741577864
HEK293T,H3K27ac,0.0008460940443910658
HEK293T,H3K27ac,0.0031573313754051924
HEK293T,H3K27ac,0.0026919422671198845
HEK293T,H3K27ac,0.002407599939033389
HEK293T,H3K27ac,0.0012990022078156471
HEK293T,H3K27ac,0.0011850048322230577
HEK293T,H3K27ac,0.061601243913173676
HEK293T,H3K27ac,0.06462784856557846
HEK293T,H3K27ac,0.06290037930011749
